id,gene_short_name,n_cells,highly_variable,means,dispersions,dispersions_norm,spearmanr_recon
ENSG00000221866.9,PLXNA4,38158,True,0.2774788742385068,2.687593270173142,2.7586472,0.34504321765566953
ENSG00000135842.16,FAM129A,47189,True,0.5571629646218962,2.999629339153317,4.828423,0.3448951111161462
ENSG00000119715.14,ESRRB,52812,True,0.5110290971302909,2.6373451245341197,2.5477595,0.3438234615022313
ENSG00000070882.12,OSBPL3,72737,True,0.5924808711650305,2.517434356844478,1.7928934,0.3420258293633001
ENSG00000133454.15,MYO18B,41023,True,0.5007728040459745,2.980133725948742,4.7056932,0.3419998744806564
ENSG00000224063.5,AC007319.1,49910,True,0.4903048427453942,2.6495789854753347,2.6247747,0.33851905050234665
ENSG00000145451.12,GLRA3,33915,True,0.22225386799758942,2.5501702454022235,2.0351257,0.3361683113644603
ENSG00000155307.17,SAMSN1,40102,True,0.4399610702222867,2.741793625623698,3.2052872,0.33495928316350143
ENSG00000182348.6,ZNF804B,44170,True,0.3644003040243916,2.847575069134734,3.871206,0.3343081017117261
ENSG00000136542.8,GALNT5,55118,True,0.48694560789349056,2.5496775083157917,1.9958715,0.33293695568373427
ENSG00000137491.14,SLCO2B1,47298,True,0.49237535976270813,2.799549263598977,3.5688722,0.33212526257158376
ENSG00000185760.15,KCNQ5,44558,True,0.453119104224861,2.679637560593553,2.8140004,0.3319530885855263
ENSG00000174469.19,CNTNAP2,55157,True,0.5288161642286178,2.8642963524908214,3.9764702,0.3317919632164225
ENSG00000005249.12,PRKAR2B,61652,True,0.5189960894187831,2.569716228692059,2.12202,0.33131135750801577
ENSG00000215417.12,MIR17HG,52873,True,0.49375017411232913,2.6125395849573656,2.391603,0.32921703817802234
ENSG00000223812.6,AC073365.1,40343,True,0.38877979643090743,2.565983774188354,2.0985234,0.3258529028805742
ENSG00000073282.12,TP63,60317,True,0.513230411869686,2.6132671731516126,2.3961833,0.32583845453313554
ENSG00000138316.10,ADAMTS14,39340,True,0.4088771935633219,2.6567204017555692,2.6697314,0.32506309068207295
ENSG00000172967.7,XKR3,38758,True,0.39923490213996776,2.6280596404940044,2.4893053,0.324857718687036
ENSG00000073756.11,PTGS2,41578,True,0.360925334360504,2.525792212043672,1.8455081,0.32042381619174726
ENSG00000137261.13,KIAA0319,62516,True,0.4593350123649984,2.4803896735789297,1.5596886,0.3189304911896221
ENSG00000164330.16,EBF1,42642,True,0.3736228194007497,2.5386222619959216,1.9262762,0.31274721691780305
ENSG00000009694.13,TENM1,40509,True,0.4840360632958754,3.1491045536586126,5.769404,0.3120570452250098
ENSG00000119125.16,GDA,50382,True,0.4461434301607112,2.536810687411195,1.9148719,0.3119488010003899
ENSG00000170962.12,PDGFD,40589,True,0.34571839998863174,2.479407640937804,1.6625661,0.3095517276368561
ENSG00000198771.10,RCSD1,34872,True,0.38252378993947206,2.733712185730777,3.1544125,0.308068444278633
ENSG00000258081.3,AL110292.1,40612,True,0.3748770741374199,2.501804716828849,1.6945013,0.3056446065823039
ENSG00000267265.5,AC011476.3,64706,True,0.5286813911560047,2.5439215976872602,1.9596368,0.30395713815801084
ENSG00000258667.1,HIF1A-AS2,53075,True,0.6229381534200552,3.214643711176379,6.1819882,0.30310165465255334
ENSG00000144847.12,IGSF11,48682,True,0.4193724061170744,2.562716259251838,2.0779536,0.3028656041918715
ENSG00000106327.12,TFR2,39323,True,0.39758418786250105,2.6394133526850867,2.5607796,0.302147119045051
ENSG00000275395.5,FCGBP,41140,True,0.4196641590786796,2.8409202541786542,3.8293123,0.3015417137122731
ENSG00000126561.16,STAT5A,36219,True,0.3488660705496418,2.5385883510328755,1.9741479,0.2986421967876318
ENSG00000276476.2,LINC00540,51316,True,0.4901042750236885,2.762735108071233,3.3371186,0.29762974219360394
ENSG00000226985.5,LINC01203,31523,True,0.3236258438245603,2.5578398494408634,2.0755055,0.2953651051118665
ENSG00000188042.7,ARL4C,46074,True,0.3692970463058594,2.488296169147716,1.6094618,0.29447449107553497
ENSG00000120708.16,TGFBI,52318,True,0.3934281221960632,2.4788459769850486,1.5499706,0.29283317192895975
ENSG00000249307.5,LINC01088,34125,True,0.3523645319453002,2.627945720847368,2.4446075,0.2928212433528872
ENSG00000197721.16,CR1L,30511,True,0.3308189065129392,2.702911013866411,2.839294,0.29009253116799166
ENSG00000205628.2,LINC01446,33890,True,0.34068517604170906,2.602883331437444,2.312656,0.2894425821608041
ENSG00000268621.5,IGFL2-AS1,45769,True,0.5122959563224647,2.991070533342161,4.7745433,0.28905895010057386
ENSG00000232040.2,ZBED9,38955,True,0.37933630742982644,2.631150441033957,2.5087626,0.2879712965599965
ENSG00000189056.13,RELN,32594,True,0.43025777782815,3.1403959955688903,5.7145815,0.2853980142828325
ENSG00000147251.15,DOCK11,57256,True,0.4859245960209732,2.5545787104278808,2.0267258,0.2847621121017024
ENSG00000087589.16,CASS4,39987,True,0.38360958256731587,2.6029780719368025,2.331411,0.28438553242372305
ENSG00000121895.7,TMEM156,46085,True,0.4017031606346547,2.5291819837212524,1.8668475,0.28373044780845613
ENSG00000125354.22,SEPT6,43629,True,0.4280387092302808,2.6812332301356867,2.8240454,0.2829425555976196
ENSG00000154188.9,ANGPT1,40283,True,0.3930431658274871,2.6807148571603134,2.8207822,0.28286474376941867
ENSG00000253877.5,LINC01608,30743,True,0.3430583456094596,2.767646270140308,3.18012,0.2813658581704442
ENSG00000111860.13,CEP85L,80691,True,0.6020331736378207,2.5256633393944115,1.8446968,0.2810897101968472
ENSG00000147689.16,FAM83A,45610,True,0.40702572204041754,2.6355991484938257,2.5367682,0.2805687069224068
ENSG00000171564.11,FGB,35326,True,0.311823051718327,2.489642034968274,1.7164494,0.2798139184258069
ENSG00000105889.14,STEAP1B,31577,True,0.3310047772282367,2.6582301357959004,2.6040525,0.27928733468173483
ENSG00000171560.14,FGA,35201,True,0.3250323810688563,2.5862907711473055,2.2252975,0.2786623249421265
ENSG00000110693.17,SOX6,49300,True,0.4673848514145017,2.745127113515226,3.2262723,0.27856623607571024
ENSG00000196628.15,TCF4,40978,True,0.39632555325641317,2.6186970044190123,2.4303653,0.2784853676006094
ENSG00000136842.13,TMOD1,37224,True,0.3584212208762879,2.5954657842056146,2.2841194,0.2779882344526088
ENSG00000251209.7,LINC00923,35605,True,0.3397521432439169,2.5659136683503934,2.1180136,0.2776329680212999
ENSG00000155380.11,SLC16A1,62710,True,0.5166085281497944,2.5618626499898705,2.0725799,0.277550330573945
ENSG00000198286.9,CARD11,33704,True,0.34979038779596683,2.6649359768715706,2.6393583,0.2772054063380759
ENSG00000167645.16,YIF1B,63967,True,0.47544465031267347,2.5980580511845,2.3004384,0.27692189643211285
ENSG00000197410.12,DCHS2,29160,True,0.32949735326695145,2.7377396208462974,3.0226638,0.27683747923980195
ENSG00000171557.16,FGG,35769,True,0.33956150235015203,2.6702963325436437,2.6675801,0.27505264089361586
ENSG00000150995.18,ITPR1,70800,True,0.5306740476653079,2.492871127589167,1.6382622,0.2748045986582901
ENSG00000118849.9,RARRES1,30066,True,0.3001202759814897,2.692848894773905,2.7863176,0.27321034460541105
ENSG00000249174.1,AC106744.1,27893,True,0.3763021386298136,3.0492616888747106,5.14087,0.27167235873692097
ENSG00000038427.15,VCAN,30882,True,0.32326936881143054,2.786491493647916,3.2793386,0.27118700401426526
ENSG00000154269.14,ENPP3,30661,True,0.31813339713780714,2.657115686508027,2.598185,0.2697461534469729
ENSG00000095637.21,SORBS1,44084,True,0.46764096400693744,2.904382600183672,4.2288227,0.26962425580515337
ENSG00000162039.14,MEIOB,33991,True,0.3234776390488261,2.5306610900176842,1.9324114,0.26951120533661616
ENSG00000004799.7,PDK4,33408,True,0.2951121973131485,2.5658182646108854,2.1175113,0.2693180390808996
ENSG00000181634.7,TNFSF15,27348,True,0.26139707585479244,2.5915821916261677,2.2531564,0.2691970779439085
ENSG00000115934.11,AC087235.1,29732,True,0.3061140799822245,2.6516830030340848,2.5695825,0.2683832382979131
ENSG00000068366.19,ACSL4,48688,True,0.42224931330696525,2.562474195553969,2.0764296,0.2682106232132706
ENSG00000069702.10,TGFBR3,71251,True,0.5654925315235488,2.5608751822909577,2.0663636,0.2678846857521178
ENSG00000175164.13,ABO,26002,True,0.27015399250197863,2.5969892182236323,2.2816238,0.26664503364912623
ENSG00000162687.16,KCNT2,36440,True,0.3125262516608289,2.4847355163661002,1.690617,0.2665050882747653
ENSG00000185811.17,IKZF1,25514,True,0.2534724949781279,2.496992794155033,1.7551506,0.266072019926154
ENSG00000236030.1,LINC01036,37440,True,0.345806616248062,2.5403005006868296,1.9831622,0.2642060497455929
ENSG00000248685.5,LINC02484,28088,True,0.3437005580207227,2.976443056111359,4.279419,0.26410348725491317
ENSG00000231689.2,LINC01090,40171,True,0.37107339658423977,2.5888803158001203,2.2426624,0.26268581241072314
ENSG00000169635.9,HIC2,43156,True,0.36486824276412494,2.498190767470042,1.6717505,0.26168491339813277
ENSG00000231185.6,SPRY4-AS1,62434,True,0.4799959013902678,2.490542904502051,1.6236055,0.2616721195591748
ENSG00000128294.15,TPST2,49977,True,0.4039231637727716,2.518544811823627,1.799884,0.2615007527118803
ENSG00000258038.5,LINC02327,25755,True,0.2554654006196024,2.519380663663691,1.8730209,0.2606323246381484
ENSG00000232053.6,AC078845.1,26987,True,0.3281908556838971,2.95172137462437,4.149261,0.2593433735855855
ENSG00000183878.15,UTY,30326,True,0.2684189716593811,2.5066834108424767,1.8061708,0.2585646557896354
ENSG00000021826.14,CPS1,38185,True,0.39141703055622423,2.7330895357802967,3.150493,0.25700250970723393
ENSG00000161638.10,ITGA5,53159,True,0.4812514526179035,2.7227886057109454,3.0856462,0.2564084383228288
ENSG00000106526.10,ACTR3C,52424,True,0.3481304350789242,2.4565488647277123,1.5422164,0.2564005953678308
ENSG00000090530.9,P3H2,30254,True,0.2609517248772583,2.4912207707646035,1.7247612,0.2561756158992521
ENSG00000088992.17,TESC,52997,True,0.4240638858511637,2.4999943834335308,1.6831048,0.25545266203563904
ENSG00000254166.2,CASC19,27293,True,0.2376006618010617,2.4874084078125067,1.7046895,0.2551515243867178
ENSG00000081237.18,PTPRC,24434,True,0.2685639938310678,2.6558788582701274,2.5916731,0.2547532321469348
ENSG00000071909.18,MYO3B,29561,True,0.36326804802515217,2.9958821998159606,4.804834,0.2545593884050623
ENSG00000251381.7,LINC00958,23955,True,0.24897805733265077,2.5959140059949717,2.275963,0.2532436619582085
ENSG00000234426.1,AL139042.1,22529,True,0.2339176560886974,2.582944963630252,2.207682,0.2516351822161844
ENSG00000122862.4,SRGN,42202,True,0.37515824017955957,2.517223429440486,1.7915657,0.2508214283137966
ENSG00000102145.13,GATA1,24147,True,0.24022727637306698,2.504660082004457,1.7955182,0.24909098295384471
ENSG00000168421.12,RHOH,32791,True,0.28757958875354706,2.509956209979844,1.8234019,0.24897103732464315
ENSG00000136167.13,LCP1,31844,True,0.3136748277857481,2.642452608646135,2.5209851,0.24840250606668354
ENSG00000184838.14,PRR16,24521,True,0.2528889775650773,2.576127526127414,2.1717887,0.24829587735541422
ENSG00000011422.11,PLAUR,41265,True,0.3484541391055593,2.526011687687576,1.9079328,0.24800245393596634
ENSG00000175161.13,CADM2,57457,True,0.5025012417390748,2.717920775038564,3.055002,0.24756553044584792
ENSG00000137968.16,SLC44A5,38078,True,0.37004133315425314,2.700394555841125,2.9446704,0.24729652067117067
ENSG00000173727.12,AP000769.1,62806,True,0.46252466157872724,2.4788647485523154,1.5500888,0.2471350790713076
ENSG00000028137.18,TNFRSF1B,23058,True,0.22648298978807718,2.4916179868048847,1.7268525,0.24654372784974374
ENSG00000075213.10,SEMA3A,49718,True,0.43136660672782295,2.5955434522050007,2.2846084,0.2463275371364076
ENSG00000213931.5,HBE1,24540,True,0.3560662164456262,3.262537573626,6.4834914,0.24619301410678637
ENSG00000111252.10,SH2B3,40655,True,0.34052527286047535,2.4687267532356834,1.6063321,0.24568862917266737
ENSG00000263551.5,AP005328.1,23172,True,0.24274643543514407,2.585569968319697,2.2215025,0.24520656777939778
ENSG00000168754.14,FAM178B,36308,True,0.36362041504758885,2.8165208556577177,3.6757123,0.24475912751415071
ENSG00000153162.8,BMP6,37892,True,0.3088637088709832,2.483445161332225,1.6838233,0.24445493473867513
ENSG00000236449.1,AC010894.3,35356,True,0.30043531576498456,2.478039188439599,1.6553613,0.24257062653041514
ENSG00000076706.16,MCAM,24721,True,0.28016444933674933,2.800789903165558,3.3546185,0.24171154700301506
ENSG00000106070.17,GRB10,73059,True,0.5309728515508383,2.5003917607473314,1.6856064,0.24033738342326402
ENSG00000048740.18,CELF2,24723,True,0.2471222430249973,2.5907752894515226,2.248908,0.23956884069471668
ENSG00000281566.2,AL157778.1,21787,True,0.22218712389430406,2.548260520523735,2.0250711,0.2392038418865936
ENSG00000231304.2,SGO1-AS1,42852,True,0.35403644055760974,2.559037478372817,2.081811,0.2385926292376655
ENSG00000187997.11,C17orf99,20014,True,0.22905288541720487,2.755783483287218,3.1176634,0.23832052852207286
ENSG00000255679.1,JRKL-AS1,20737,True,0.2524510343184159,2.81120700667407,3.409464,0.23776527358335758
ENSG00000128591.15,FLNC,22503,True,0.23363562735612897,2.6088263723838567,2.3439455,0.23750875268083155
ENSG00000283415.1,AC087280.2,23352,True,0.23287020724579202,2.535521803705963,1.9580028,0.23585891193301003
ENSG00000112182.14,BACH2,34953,True,0.3938803937133929,3.0385547913629467,5.0734677,0.2354005208813628
ENSG00000130821.15,SLC6A8,40910,True,0.38425181193689945,2.8228751287411273,3.715714,0.23538139470931224
ENSG00000239589.5,LINC00879,22533,True,0.22701366779136833,2.5342527024079837,1.951321,0.23519194361958934
ENSG00000160963.13,COL26A1,29574,True,0.748153906372993,4.410116774091915,10.970569,0.23514494824735702
ENSG00000134516.15,DOCK2,21970,True,0.221265134388685,2.532149304421598,1.9402468,0.23497330639993588
ENSG00000163814.7,CDCP1,24535,True,0.2602269175325909,2.6381166075576648,2.4981563,0.23473021111714787
ENSG00000241956.9,AC109466.1,31138,True,0.39963508103320694,3.1388198547348165,5.7046595,0.23441033394994829
ENSG00000091490.10,SEL1L3,71926,True,0.5335345872222185,2.5401066870691915,1.935621,0.2343967121360049
ENSG00000224893.5,AL160162.1,19213,True,0.19227925595033843,2.5211461147662413,1.8823159,0.23399115467443368
ENSG00000184347.14,SLIT3,31100,True,0.2727531946454934,2.519317337708625,1.8726875,0.23379173096563824
ENSG00000180229.12,HERC2P3,32874,True,0.32097181864946095,2.6707426089293893,2.6699297,0.23349233076610787
ENSG00000089472.16,HEPH,21212,True,0.2100917540443728,2.4803359573437733,1.6674535,0.23271394419459493
ENSG00000236213.1,AC006369.1,19673,True,0.21865972346225032,2.645980121102711,2.5395572,0.2324909673506487
ENSG00000259929.5,AC010601.1,20083,True,0.20896775939096876,2.557931342043913,2.0759873,0.2323900345352107
ENSG00000147650.11,LRP12,57836,True,0.45776161885813604,2.5764860052493286,2.1646373,0.2320368963355013
ENSG00000187010.19,RHD,20268,True,0.21592936118170478,2.6057925190985096,2.3279727,0.23136394629648552
ENSG00000121104.7,FAM117A,48643,True,0.36720436109436383,2.510385658490218,1.7485203,0.23091756846492498
ENSG00000102287.18,GABRE,25196,True,0.25006560022284036,2.5902097605064403,2.2459307,0.23062321076838455
ENSG00000140538.16,NTRK3,22047,True,0.21802965834409924,2.7135183357851145,2.8951406,0.2304345862394975
ENSG00000100351.16,GRAP2,20910,True,0.20899008570557176,2.500474410944381,1.773481,0.22960035133071716
ENSG00000198959.11,TGM2,33532,True,0.286674324092403,2.4752946125034394,1.6409113,0.22939261966398558
ENSG00000143382.14,ADAMTSL4,22308,True,0.22647503020388005,2.530843597279747,1.9333724,0.22908291361580882
ENSG00000105825.11,TFPI2,26768,True,0.2535205614376211,2.7495959301342134,3.0850863,0.2285383261317524
ENSG00000114268.11,PFKFB4,47873,True,0.40016580065068574,2.6599216005956965,2.6898837,0.22724720775350388
ENSG00000197993.7,KEL,20881,True,0.2181047102545125,2.596110096004605,2.2769954,0.22717281802808797
ENSG00000089199.9,CHGB,21656,True,0.18704443641453117,2.47957266510173,1.6634349,0.22692244033192296
ENSG00000183117.18,CSMD1,29451,True,0.26705818368988454,2.5397049599773505,1.9800267,0.22671992478408023
ENSG00000227674.1,LINC00355,20077,True,0.2094694965300384,2.585449245165436,2.220867,0.22661423581206422
ENSG00000005187.11,ACSM3,30794,True,0.34200418287601786,2.8606939147424177,3.6700084,0.22616540221612313
ENSG00000104490.17,NCALD,45071,True,0.3747126439228366,2.5486386929772262,1.989332,0.2246883287639977
ENSG00000120162.9,MOB3B,24743,True,0.23291365283115792,2.5302327362565733,1.9301562,0.22462443048226524
ENSG00000231079.7,AC105402.3,24780,True,0.21605139745571336,2.4807253732696832,1.6695038,0.22321314576750267
ENSG00000206172.8,HBA1,20084,True,0.21921721840766062,2.7660010282892245,3.1714578,0.22256310558319012
ENSG00000148513.17,ANKRD30A,21778,True,0.20065712817912518,2.4913901947494255,1.7256533,0.22202340096075515
ENSG00000233215.5,LINC01687,20784,True,0.21776438388477212,2.6025320123141427,2.3108063,0.22138832910417522
ENSG00000275004.3,ZNF280B,24874,True,0.24243213274674819,2.538661736537215,1.9745343,0.22075674678526147
ENSG00000260725.1,AC005307.1,16950,True,0.1818037084444787,2.619132620262004,2.3982072,0.22009819503958117
ENSG00000163554.12,SPTA1,16892,True,0.17934085184400764,2.5915954904077676,2.2532263,0.2200654012157061
ENSG00000250954.5,AC016687.3,21352,True,0.266475390895829,2.873790428761901,3.7389607,0.21978185388208282
ENSG00000109861.15,CTSC,47069,True,0.3833574047964626,2.518134290811816,1.7972997,0.21975456282408393
ENSG00000259786.6,LINC02109,17405,True,0.1796684408422837,2.5102411445690653,1.824902,0.21830023525942432
ENSG00000232790.2,LINC01162,18806,True,0.1888638601095904,2.509672654261783,1.821909,0.2179970139965378
ENSG00000127507.17,ADGRE2,25148,True,0.24350416380302087,2.5834317772485025,2.2102451,0.21790880665329104
ENSG00000198467.13,TPM2,28678,True,0.24267066113280103,2.4771309861405766,1.6505797,0.21755078656012405
ENSG00000143119.12,CD53,17513,True,0.19048952066539734,2.5772282279302847,2.177584,0.2172955323972062
ENSG00000250137.1,AC093607.1,18851,True,0.20089789632635593,2.6019839028769143,2.3079205,0.21722876072396938
ENSG00000225778.5,PROSER2-AS1,21930,True,0.21606202420117615,2.553225286214813,2.0512102,0.2167240303711578
ENSG00000267327.1,AC009271.1,20043,True,0.19248504087916027,2.48150645628145,1.6736162,0.21644451668951345
ENSG00000215067.9,ALOX12-AS1,50978,True,0.36050328012418187,2.493982527329601,1.6452587,0.21637724842705877
ENSG00000179348.11,GATA2,36462,True,0.26786443542062405,2.460994592052892,1.5656228,0.21521765476151453
ENSG00000127399.14,LRRC61,33264,True,0.25522720876943217,2.5023003753776907,1.7830945,0.21476781857761093
ENSG00000196549.10,MME,26630,True,0.21927392997390663,2.6488917617419014,2.5548868,0.21397658467057937
ENSG00000130303.12,BST2,38262,True,0.27300014092710007,2.593764600611446,2.2646465,0.21385323995933897
ENSG00000124721.17,DNAH8,19945,True,0.19502374964707847,2.5027381773345287,1.7853996,0.21358953695853858
ENSG00000251199.5,AC109830.1,16664,True,0.166645646515617,2.520923947369935,1.8811462,0.2131376082472994
ENSG00000127329.15,PTPRB,19398,True,0.21457284901707951,2.698941310861402,2.8183937,0.2118789601864232
ENSG00000099725.14,PRKY,21023,True,0.1786642894189849,2.5224191307860826,1.8890182,0.21125347453553928
ENSG00000250061.5,AC091976.1,28885,True,0.2778850446711214,2.6330589791494,2.4715283,0.2109892641743277
ENSG00000106536.19,POU6F2,19152,True,0.1886891236279873,2.504402865014191,1.794164,0.21096804617191173
ENSG00000055118.14,KCNH2,19918,True,0.19140902023084594,2.543635660484203,2.0007217,0.21089202301636692
ENSG00000130830.14,MPP1,19103,True,0.1955493670216961,2.557698975933167,2.0747638,0.21064552133052727
ENSG00000250546.5,AC079160.1,56489,True,0.4393510172133636,2.5366685184663127,1.9139769,0.21064027494105797
ENSG00000100867.14,DHRS2,19784,True,0.2367189679218503,3.644501752496371,7.7966957,0.20967421727553204
ENSG00000183091.19,NEB,40421,True,0.3418280995295576,2.561134064309428,2.0928493,0.20936559228055962
ENSG00000124092.12,CTCFL,17671,True,0.17872081755640173,2.5289211202632207,1.9232507,0.208992390377407
ENSG00000131746.12,TNS4,28328,True,0.22524123248488717,2.4882015511624327,1.7088653,0.2082711403873784
ENSG00000253642.5,AF279873.3,20001,True,0.20416363426215153,2.5756738478506254,2.1694002,0.20820406195462562
ENSG00000226057.6,PHF2P2,28250,True,0.18278728945339057,2.548501345630667,2.026339,0.20748619706011567
ENSG00000082074.15,FYB1,27482,True,0.2681270184443737,2.610701236726437,2.3538165,0.20730696648805624
ENSG00000256615.1,AC010197.1,17835,True,0.19879204472092077,3.0560442777325827,4.698513,0.2069925373592848
ENSG00000138617.14,PARP16,52444,True,0.35368780729756766,2.7317805862901463,2.9912899,0.20675091245717436
ENSG00000148468.16,FAM171A1,37797,True,0.3300945611040355,2.5632981704666693,2.104243,0.20667897456207568
ENSG00000174482.10,LINGO2,21618,True,0.1967985036593071,2.5496510740715745,2.0323923,0.2062924221107449
ENSG00000162594.15,IL23R,16486,True,0.16129132786064107,2.466444414557639,1.5943156,0.20624048781683993
ENSG00000127533.3,F2RL3,16183,True,0.1610379778562137,2.471391037653142,1.6203593,0.2059130261400427
ENSG00000122591.11,FAM126A,38599,True,0.3158976815773293,2.4909623657849984,1.7234008,0.20554027106663644
ENSG00000026652.13,AGPAT4,28145,True,0.25441444316502293,2.5105885927427964,1.8267313,0.20492786573200428
ENSG00000248837.5,AC097512.1,15828,True,0.15429288201637348,2.459527860512716,1.5579005,0.20380317302588974
ENSG00000053108.16,FSTL4,34407,True,0.24313369155753425,2.4708152026492827,1.6173276,0.20375486037122353
ENSG00000184937.13,WT1,21050,True,0.22041893666574838,2.62357161703356,2.4215782,0.20312941867974627
ENSG00000248740.5,LINC02428,19995,True,0.19423221878696148,2.5246276709684454,1.900646,0.20249584911149918
ENSG00000226320.5,LINC01811,17428,True,0.17924346126486748,2.5973049573224576,2.2832863,0.20214410213174258
ENSG00000248309.7,MEF2C-AS1,19580,True,0.19903707803102166,2.5557374596794094,2.0644367,0.20189271622757352
ENSG00000156869.12,FRRS1,31160,True,0.27689815211767504,2.5738883465842277,2.1599996,0.2013667105007917
ENSG00000198270.12,TMEM116,55686,True,0.3706683379284673,2.4943450409263757,1.6475408,0.20060927521207772
ENSG00000130656.4,HBZ,16385,True,0.23031033412654106,3.1916113651202935,5.412263,0.19917758857263038
ENSG00000214575.9,CPEB1,30517,True,0.26000073066515134,2.4820290857628473,1.6763678,0.19884301637712118
ENSG00000118495.18,PLAGL1,38861,True,0.31077651167891734,2.486915866485663,1.7020963,0.19875264239478274
ENSG00000229618.2,AC011287.1,40899,True,0.36209863473137166,2.799729535268429,3.570007,0.1966133898402844
ENSG00000129521.13,EGLN3,44290,True,0.3279300757560714,2.539946636171159,1.9812992,0.19629110989460527
ENSG00000214827.9,MTCP1,19475,True,0.30814686583246953,3.267321858243501,5.810873,0.1955843291652136
ENSG00000225760.2,LINC00431,13143,True,0.14343878308156227,2.632257019190062,2.4673061,0.1953459069099961
ENSG00000130203.9,APOE,19028,True,0.20014347088935433,2.608161531282141,2.3404453,0.19454569169227492
ENSG00000170627.10,GTSF1,14887,True,0.14759629103985003,2.486775006693463,1.7013546,0.19426478576267242
ENSG00000198756.10,COLGALT2,16139,True,0.16125415618419667,2.5403188569016972,1.9832588,0.19424848829443578
ENSG00000130477.15,UNC13A,24798,True,0.21829527886263492,2.5053605975324906,1.7992064,0.194208442171601
ENSG00000050628.20,PTGER3,20201,True,0.1801977380361201,2.525329527510442,1.9043412,0.19320897243942
ENSG00000075884.13,ARHGAP15,23682,True,0.2510785406451253,2.729752524853732,2.9806123,0.19233856183263484
ENSG00000133863.7,TEX15,19135,True,0.17914964397145827,2.504276734163689,1.7935,0.19188560861317927
ENSG00000135605.12,TEC,42172,True,0.32412318466620915,2.4946378706457675,1.7427521,0.1915594352921894
ENSG00000185559.13,DLK1,15796,True,0.20254314464360307,2.851921156536643,3.6238205,0.1910784105383935
ENSG00000160219.11,GAB3,14001,True,0.14087465852359998,2.517677374181464,1.8640532,0.18981916358222248
ENSG00000188672.17,RHCE,19874,True,0.2023449392748522,2.6794630126773957,2.715842,0.1891039072026434
ENSG00000152256.13,PDK1,41160,True,0.3292622961883154,2.516733381036498,1.8590832,0.18841774788466373
ENSG00000230666.5,CEACAM22P,15125,True,0.296948068558117,3.5887849960864795,7.503351,0.18767542552324565
ENSG00000049192.14,ADAMTS6,25693,True,0.21914272710311755,2.4787507349899798,1.6591076,0.18643193255869966
ENSG00000146592.16,CREB5,22259,True,0.217462536170247,2.594749779327918,2.2698333,0.1859886782653512
ENSG00000168079.16,SCARA5,18492,True,0.1648084648749285,2.4838125990066104,1.6857579,0.18562582953266546
ENSG00000134532.15,SOX5,15418,True,0.15654739935172995,2.5654279564608604,2.1154563,0.1850657950261369
ENSG00000187391.19,MAGI2,25945,True,0.20999125118031295,2.456313382491903,1.5409766,0.18500782682351866
ENSG00000198336.9,MYL4,13547,True,0.13484249400429538,2.4682282253575973,1.6037073,0.18430602619976855
ENSG00000126882.12,FAM78A,18682,True,0.17023910016878185,2.527812543369645,1.9174141,0.18388937343404702
ENSG00000170542.5,SERPINB9,23263,True,0.2377853833316983,2.718713485833412,2.9224927,0.18342280260703014
ENSG00000163735.6,CXCL5,15607,True,0.13985129507143945,2.4694835930422516,1.6103168,0.18334133164524496
ENSG00000122641.10,INHBA,13998,True,0.0901368736528986,2.5278750634655327,1.9177432,0.181675446303461
ENSG00000120093.11,HOXB3,21864,True,0.2054438115770692,2.534478140207594,1.952508,0.1816537882861115
ENSG00000230257.2,NFE4,13991,True,0.144364642908091,2.491543822018983,1.7264621,0.18147825432154116
ENSG00000188536.12,HBA2,12967,True,0.16206340705774908,2.914018008659034,3.9507558,0.18061213711204677
ENSG00000133519.12,ZDHHC8P1,19539,True,0.1766872021947277,2.485211914196432,1.6931251,0.17988611093142648
ENSG00000133636.10,NTS,15626,True,0.14430136309725125,2.5369381489573217,1.9654597,0.1798847935770807
ENSG00000225541.1,AC002480.1,13570,True,0.14037792859477138,2.524005617569447,1.8973709,0.17976251390669584
ENSG00000254319.5,AC246817.2,12098,True,0.12461875627250277,2.5448898525318517,2.0073247,0.17808706212870246
ENSG00000267121.5,AC008105.3,23375,True,0.20499615197416554,2.4865245602814934,1.700036,0.17799007766932587
ENSG00000140986.7,RPL3L,11240,True,0.24247006219471073,3.594346009579283,7.5326295,0.17714702552145023
ENSG00000010810.17,FYN,23233,True,0.19475876804087422,2.497159312146532,1.7560272,0.1770074280247363
ENSG00000111186.12,WNT5B,18573,True,0.17061583766116487,2.4948363417417267,1.743797,0.17691248602081236
ENSG00000243620.1,AC092957.1,17880,True,0.3642018056125306,4.172572252084742,12.212371,0.17582580086053345
ENSG00000156687.10,UNC5D,16393,True,0.16269670008154885,2.726264442047951,2.9622478,0.17466808644911866
ENSG00000144868.13,TMEM108,14142,True,0.133150997005231,2.4632478929855366,1.5774863,0.17447486905640006
ENSG00000284060.1,AC002472.2,13192,True,0.13889795199045707,2.5562527969354387,2.0671499,0.17325061584552853
ENSG00000165246.13,NLGN4Y,16093,True,0.14399720395602367,2.7065540083864765,2.858474,0.17263871605647416
ENSG00000241369.5,LINC01192,12255,True,0.12943005961347845,2.613517759520229,2.3686454,0.1723181371763965
ENSG00000248215.5,LINC02505,10774,True,0.10832004188433556,2.5202116226876705,1.8773959,0.1719203556585927
